Skin Type,Usage Periode,Review,Rating,Label
"Normal, Medium Light, Neutral",Usage Period : Less than 1 weekPurchase Point : Shopee,product nya okee banget pakai bulan jerawat cepat kempes bikin kering bangun pagi langsung kulit bagus cerah pokok recomend pakai kulit sensitif oke banget deh yuk coba,5,Positive
"Combination, Medium Light, Warm",Usage Period : 3 months - 6 monthsPurchase Point : Shopee,hai originote nih harga affordable suka banget works retinolnya pakai ya tekstur lightweight warna transparant value money yuk coba buru something big deal,5,Positive
"Oily, Medium Light, Neutral",Usage Period : 3 months - 6 monthsPurchase Point : Shopee,jaga packaging serum retinol originote lucu banget ribet buka tutup botol tinggal pump takut sih pecah aman cocok cocok kulit kepala masihh bagus,5,Positive
"Combination, Light, Cool",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,packaging keren banget harga segitu bagi tutup pindahin kanan kiri biar produk tumpah tekstur kentel mudah banget serap rasa produk kayak ngaruh hilang noda bekas jerawat ngencengin kulit b,3,Neutral
"Oily, Medium Light, Warm",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,packagingnya simple pump mudah pakai kalo dibandingin pakai pipet retinol serum retinol aman pakai mula ringan bikin cekitcekit wajah aplikasi malam pakai teknik layering moisturizer retinol serum moisturizer bangun tidur merah jerawat tuh benar langsung reda suka benerbener serum sih,5,Positive
"Normal, Light, Neutral",Usage Period : Less than 1 weekPurchase Point : Shopee,cocok mula harga murah serum salah saty cocok kulit wajah harga paket bundling nya murah luar nalar untung nih bu owner  moga next sedia indomaret drugstore terncintaa,5,Positive
"Oily, Medium, Neutral",Usage Period : More than 1 yearPurchase Point : Shopee,produkk nya baagusss  harganyaa kantong pelajarr cocok ajar pakai skrincaremudah aplikasi kulit sehat packing nya rapi bagus pakai retinol b pakai best pokok nya ,5,Positive
"Combination, Medium Light, Neutral",Usage Period : Less than 1 weekPurchase Point : Lazada,kali pakai serum retinol originote gara lihat fyp tiktok banget review yess bagus samar noda lambat tanda tua tekstur ringan lengket muka sok far recommended,5,Positive
"Dry, Medium, Neutral",Usage Period : 1 week - 1 monthPurchase Point : Shopee,turut produk serba lumayan packaging lumayan lucu lumayan safety kardus produk lumayan kentel kentel banget turut ya deh worth worth kalo repurchase,3,Neutral
"Combination, Medium Light, Neutral",Usage Period : Less than 1 weekPurchase Point : Shopee,coba nyobak racun langsung odan lumayan ubah pakai habis produk daerah bekas jerawat moga cocok turut rekomen harga jangkau,4,Positive
"Combination, Medium Light, Cool",Usage Period : 3 months - 6 monthsPurchase Point : Shopee,produk retinol coba pakai bagus mula nya bikin muka iritasiii hasil nya bagus samar garis halus muka harga nya terjangkauemg wort produk originot ini,5,Positive
"Oily, Medium, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Tiktok,coba retinol ketemu originote affordable lumayan bikin tekstur muka halus kenyal sayang pakai rutin pakai sih efek negatif gimanagimana,4,Positive
"Combination, Light, Warm",Usage Period : 1 month - 3 monthsPurchase Point : TikTok Shop,kena racun tiktok penasaran coba serum tambah harga affordable ya yorobun segi tekstur ringan sih lengket dikit ubah sih asa banget ya kulit fine reaksi negatif,3,Neutral
"Oily, Medium Light, Warm",Usage Period : 1 month - 3 monthsPurchase Point : tiktok shop,kali coba retinol bikin jerawat sembuh tarik beli diskon bilang bagus pakai kali minggu hasil pori pori kecil glowing konsisten pakai reaksi negatif suka awet jerawat bekas bekas kempes ering konsisten yakk,5,Positive
"Oily, Medium Light, Neutral",Usage Period : 1 week - 1 monthPurchase Point : Shopee,kali perang retinol putus coba sih b ya ladies makemak skincare gampang banget racun moga cocok ya retinol break skincare skin barrier keruan kesan pakai sih ya kayak pakai serum ya gampang ngeset kulit penting moga cocok ya,3,Neutral
"Combination, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,iseng coba serum originote retinol aman pakai presentasenya keras aman pakai mudah serap efek cerah melembabkan kulit sehat,4,Positive
"Oily, Medium Light, Neutral",Usage Period : 3 months - 6 monthsPurchase Point : Shopee,netral produk produk retinol kali beli ya umur gin butuh banget antiaging tekstur gel resap ya tinggal lengket bagus bangun tidur langsung glowing minyak repurchase maybe cari brand work kulit,4,Positive
"Combination, Medium, Warm",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,sok far sok good efek negatif biasa pakai retinol alih brand originote harga affordable sebenrnya terang persen kandung retinolnya x retinol gapaham ingredients worth padan harga konsentrasi retinolnya don t know post product,4,Positive
"Oily, Medium Dark, Warm",Usage Period : 1 week - 1 monthPurchase Point : Shopee,kali coba skincare kandung retinol pilih ku jatuh serum originote review orang bagus mula wajah oily ku oke banget nimbulin breakout sensasi aneh aneh kulit bulan rutin pakai  minggu rasai kulit kenyal capek wkwk paham haha kalo bruntusan tekstur kulit kasar pakai besok pagi pas bangun kulit ya sehat plumppy masuk skincare rutin sih depan,5,Positive
"Oily, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,serum retinol kali pakai takut reaksi nya bagusternyata bagus banget kulit acne prone nya wajah glowing jerawat lumayan kecil pokok suka banget serum,5,Positive
"Dry, Medium, Neutral",Usage Period : 3 months - 6 monthsPurchase Point : tiktok,originote retinol b serum retinol terbaiikkk coba cocok banget mula cari retinol aman pas kantong tuh lembut banget aplikasi wajah pakai tidurs pas bangun tidur besok pagi nya langsung glowing wajahkuu stok items po ,5,Positive
"Dry, Medium, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : tiktok shop,retinol recomended pemularemaja rasa keras muka reaksi perihgatal gatal pakai selang seling serum hyaluc nya originote night routine muka rasa cerah skin barrier rusak habis sakit konsumsi obat lumayan keras bikin muka super kering kusam pelan baik normal alhamdulillah banget bekas jerawat pudar kulit muka rasa kencang halus sehat tekstur cair cepat resap kayak pakai telah nyaman banget bawa tidur,5,Positive
"Oily, Medium, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,produk retinol ku pakai harga jangkau tekstur cair fragrance cepat serap pudar bekas jerawat hilang sepenuh lumayan cerah bantu sembuh jerawat pakai bareng moist toner originote ceramide cocok moist tonernya,4,Positive
"Combination, Dark, Neutral",Usage Period : Less than 1 weekPurchase Point : XBeauty by Female Daily,mencerahkn pakai apakh cocok overall tiktok rekomendasi merecovery kulit wajah harga jangkau aroma lumayan moga cocok,4,Positive
"Normal, Medium Light, Neutral",Usage Period : Less than 1 weekPurchase Point : Instagram,umur pasuk turut pakai serum tuai produk alhamdulillah pakai cocok cocok wajah pakai hasil ubah,5,Positive
"Normal, Medium Dark, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,recomended muka kusam pakai retinol b serum originote muka cerah percaya ketemu orang tiap event reuni sekolah kampus thank originote,5,Positive
"Dry, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,ummmm ya ya bagus bagus efek nampol moisturizer retinolnya skinti serum bagus hasil lambreta em pakai metode skin cycling hasil dikit tekstur kulit alus berstektur parah pakai cerah sih juara ya klaim kurang fine les ummmmm botol habis lets sih habis botol hasil,4,Positive
"Dry, Medium, Warm",Usage Period : 1 week - 1 monthPurchase Point : Shopee,teskturnya cair cepat resap pakai minggu turut efek apa segi kelembaban standar menurutkuu pakai minggu ya kayak repurchase hehe,3,Neutral
"Oily, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Guardian,thumbs retinol niacinamide serum tekstur kayak serum tekstur kental nyerap muka ganggu works well muka ku pakai repurchase,5,Positive
"Combination, Medium, Neutral",Usage Period : Less than 1 weekPurchase Point : Shopee,pakai malam besok pagi muka kenyel kenyel tambah moisturozernya bikin beruntus kenyel giu muka pas pakai malemnya kayak kinclong muka pas kaca kayak melembabkan mutih,5,Positive
"Combination, Medium, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,bagus mula duni retinolan kandung lengkap complex keren banget personally pakai perih efek iritasi retinol mula coba pakai tahap minggu teknik layering moistretinolmoist naikin intensitas pakai time goes on,5,Positive
"Oily, Medium Light, Neutral",Usage Period : 6 months - 1 yearPurchase Point : Shopee,first time sih expect ya jujur ngiranya perih ya pakai minggu alhamdulillah nya rumor retinol perih merah cocok wajah fresh bangun tidur jerawat melipir breakout wajah aman otw purchase ,4,Positive
"Combination, Medium, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : TikTok Shop,cocok kali coba retinol gegara kepo saking hitsnya retinolretinolan dunia skincare bikin jerawat bruntusan packagingnya warna merah darah dalam gel bening,4,Positive
"Oily, Medium Light, Neutral",Usage Period : 3 months - 6 monthsPurchase Point : TikTok Shop,tera serum formulasi kali vitamin retinol retinal hpr takut coba mula yakinin beli cocok  gentle bikin iritasi kering merah pakai teknik skin cycling bareng serum exfo jerawat ku allhamdulillah kurang kondisi kulit better wow banget rasai ubah ngaruh hilang jerawat bruntusan tekstur kulit kayak,4,Positive
"Combination, Medium Light, Cool",Usage Period : 1 week - 1 monthPurchase Point : Shopee,kaya retinol benar cocok remaja umur bas first timer retinol menggunak retinol elsheskon pale reaksi sok buang ku campur bodylotion ku xixix tekstur cair turut,4,Positive
"Combination, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Official Brand Store,retinol cocok mula dosis retinolnya rendahdigunakan minggu xbisa layer produk mouisturizing originote sebab purging anti aging samar tanda tua kulit,4,Positive
"Normal, Medium, Cool",Usage Period : 1 week - 1 monthPurchase Point : Official Brand Store,cocok pakai serum retinol kalo pakai moisturizer retinol bagus kalo pakai besok muka kering kerontang ngeletek hidung sabar lanjut efek purging kali ya ah produk purging mending stop pakai,2,Negative
"Combination, Medium, Neutral",Usage Period : 1 week - 1 monthPurchase Point : Shopee,pakai efek bikin flek hitam wajah kurang jerawat cepat kempes kerut bawah mata kurang makeup gampang crack efek tekstur kulit efek jerawat pakai,4,Positive
"Oily, Medium Light, Cool",Usage Period : 1 month - 3 monthsPurchase Point : Tokopedia,erti pakai retinol wajah habis pakai serum muncul jerawat pakai malam pas bangun pagi muka glowing pakai selang jerawat muncul,3,Neutral
"Combination, Medium Light, Warm",Usage Period : 1 week - 1 monthPurchase Point : Shopee,salah produk retinol pakai mula lumayan suka serum efek anehaneh pakai not kulit sehat jerawat cepat kering bekas hitam jerawat lumayan cepat pudar tekstur ringan sensasi dingin pakai nimbulin efek cekitcekit gimanagimana suka rekomen banget mula coba produk ini,4,Positive
"Oily, Medium, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : PR Package,serum turut gentle ya pas apply cekat cekit bikin purging breakout ngerasanya kayak asa pakai serum loh minggu pakai jerawat bruntusanku hempas kulit sehat tekstur wajah halusfix repurchase rate ,5,Positive
"Dry, Medium, Cool",Usage Period : 6 months - 1 yearPurchase Point : Shopee,beli penasaran produk originote alhamdulillah diskon neng tambah berekspetasi sih cocok kulit kering normal bikin jerawat minus sih kemas imut banget gampang bawa travelling worth buy,4,Positive
"Oily, Medium Light, Neutral",Usage Period : 3 months - 6 monthsPurchase Point : Shopee,first time berani coba retinol n taraaaaaa jatuh pilih og moistnya cocok banget mikir kaya kalo combo retinolnya cakep hasil cakep banget nyata tipu tipu muka gradakan bruntusan langgan banget jerawat dagu pipi kenal retinol alhmd muka mulus glowing darkspot samar hasil instant glowing nya harga masuk kantong banget boncos clubbbbb,4,Positive
"Combination, Medium, Warm",Usage Period : 1 week - 1 monthPurchase Point : shopee,kali pakai serum retinol coba serum reviewnya mula friendly  coba reaksi cekat cekit apa dampak break muka combine oily overall aman ubah signifikan muka,4,Positive
"Combination, Medium, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,pakai retinol pas skin cycling pincut reviewnya bagus efek kayak cocok kulit lamalama muncul bruntusan jidat tekstur ringan kental,4,Positive
"Combination, Medium, Warm",Usage Period : 1 week - 1 monthPurchase Point : Shopee,serum retinol kombinasi niacinamide konsistensi cair encer pakai cepat serap kulit serum pakai tutup botol jenis pipet beda pakai tutup botol pump kunci putar tumpah masuk tas serum reda jerawat hormonal pakai malam tidur besok pagi jerawat kecil ering,4,Positive
"Combination, Medium, Warm",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,beli virall banget bilang bagus poll beli harga diskon hihii lumayan banget serum retinol deg deg pas kali pakai pakai metode sandwich moist serum retinol moist pakai metode skin cycling alhamdulillah iritasi dann bagus banget dimukakuu bestt banget sih pemulayg coba retinol,5,Positive
"Oily, Medium, Neutral",Usage Period : 1 week - 1 monthPurchase Point : Shopee,jujur takut pakai retinol takut cocok pas pakai retinol benar lumayan ngaruh bikin muka bersih ilangin bekas jerawat pakai harga super murahh banget topp,5,Positive
"Dry, Medium, Cool",Usage Period : 3 months - 6 monthsPurchase Point : Shopee,produk kandung retinol newbiee banget perretinolan takut sebneernya kadar retinolnya oroginote gaterlalu berani hasil bagus bangettt kusam muka gaenak pakai serum pagi langsungg kinclong banget menururtku bantu banget ngatasin kusam kulit sihhhh,5,Positive
"Normal, Medium, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,salah serum viral harga rakyat originote retinol b serum packaging serum tekstur serum cair kental bau sengat alam pakai serum ubah apaapa wajah hasil signifikan,3,Neutral
"Combination, Medium, Warm",Usage Period : 1 month - 3 monthsPurchase Point : Official Brand Store,mula pakai retinol kayak banget sih murah tetes ratain muka pakenya minggu kali tekstur nya cair bau enak blend pas efek tingling dkit repurchase maybe,4,Positive
